id,title,description,content,sourceLink,sourcePublishedAt,author,sourceMedia,sourceReferenceImages,sourceVideos
107,Gorilla Fight Scene Prompt,"A prompt for a cinematic, handheld fight scene where a gorilla fights 100 men, featuring close-ups of punches and a dramatic moment where the gorilla throws the men away.","The gorilla is fighting 100 men, cut to punch close ups, cut to jerky handheld camera of the gorilla being piled up with men then the gorilla stands up and throw everyone away. Cinematic handheld fight scene.",https://x.com/mrabujoe/status/2021289756106072250,2026-02-10T18:26:46.000Z,"{""name"":""Mr. Abu Joe"",""link"":""https://x.com/mrabujoe""}",[],[],"[{""id"":""698ee786c058fc00040fb9c9"",""url"":""https://video.twimg.com/amplify_video/2021289699491422209/vid/avc1/1280x720/vyucROHOmBfjdlOO.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021289699491422209/img/3iUtvgXfXJM1-V7f.jpg"",""caption"":null}]"
104,Hyperrealistic Action Photography Prompt,"A detailed prompt for generating a hyperrealistic image or video frame depicting a dramatic wildlife confrontation between a Siberian tiger and a Grizzly bear in a misty forest setting during golden hour, emphasizing cinematic composition and action.","Hyperrealistic action photography, vertical 9:16 aspect ratio. A massive Siberian tiger mid-air, lunging with claws extended at a towering Grizzly bear. The confrontation occurs in a misty, ancient pine forest during golden hour, with dramatic sun rays cutting through the trees.",https://x.com/dang_machina/status/2021017009438458193,2026-02-10T00:22:58.000Z,"{""name"":""Robadang ✏️ AI Artist"",""link"":""https://x.com/dang_machina""}","[""https://pbs.twimg.com/media/HAwV-49a4AAZWO-.jpg"",""https://pbs.twimg.com/media/HAwV-48aQAAp052.jpg"",""https://pbs.twimg.com/media/HAwV-48aAAIk-AV.jpg""]",[],[]
103,Interrogation Room Scene Prompt,A detailed prompt describing a wide shot of an interrogation room scene featuring government agents and a disheveled man named 'Barnaby' who is overacting wildly.,"Wide shot of a cheap government interrogation room TV set. Three government agents in suits sit across from ""Barnaby,"" a disheveled man in a hospital gown smoking a cigarette. Barnaby is overacting wildly, standing on his chair, gyrating his hips to demonstrate how the",https://x.com/plasm0/status/2021348721775214616,2026-02-10T22:21:04.000Z,"{""name"":""ρŁ𝐀𝔰Ｍʘ"",""link"":""https://x.com/plasm0""}",[],[],"[{""id"":""698d4afdb458d30004b28ca1"",""url"":""https://video.twimg.com/amplify_video/2019214011842060288/vid/avc1/1920x1080/1I1txakcKS8LUX12.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2019214011842060288/img/GlzCToI3urWuhVAh.jpg"",""caption"":null}]"
102,Multi-Shot Cinematic Kitchen Comedy Prompt,"A detailed, multi-shot cinematic prompt for a kitchen comedy featuring mythical creatures, specifying visual style, tone, acting, and technical camera settings (180° shutter, 24 fps). The prompt is truncated.","A multi-shot cinematic kitchen comedy about a family of mythical creatures. Integrated sound. Photorealistic, raw, cavernous tone, expressive micro-acting. No on-screen text. Photorealistic shooting. 180° shutter, 24 fps. Shot 1: Close-up of the little goblin girl at",https://x.com/youraipulse/status/2021312349714735305,2026-02-10T19:56:32.000Z,"{""name"":""AI Pulse"",""link"":""https://x.com/youraipulse""}",[],[],"[{""id"":""698d4afbb458d30004b28ca0"",""url"":""https://video.twimg.com/amplify_video/2021311326866358272/vid/avc1/1280x720/AC86oHsoeOU-PXag.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021311326866358272/img/DM8Mtfpvie4Vr1H6.jpg"",""caption"":null}]"
100,Motion Graphics Ad Design Prompt,"A prompt for Seedance 2.0 to design a motion-graphics style advertisement based on an input image, focusing on camera angles, interaction animations, and a glossy 'glass UI' design language, ending with a logo.","Design a motion-graphics style ad based on this image, using multiple camera angles—e.g., close-ups that highlight the glass reflections, various tap/click interaction animations, and a focus on this glossy “glass UI” design language. End with the logo: LEPADPHONE.",https://x.com/lepadphone/status/2021221688130797954,2026-02-10T13:56:17.000Z,"{""name"":""padphone"",""link"":""https://x.com/lepadphone""}","[""https://pbs.twimg.com/media/HAzSH3FaAAcXI6f.jpg""]","[""https://pbs.twimg.com/media/HAzSH3FaAAcXI6f.jpg""]",[]
99,Martial Arts Tournament Scene with Image Inputs,A user shares a video generated by Seedance 2.0 using a single prompt and image inputs to create a martial arts tournament fight scene between two figures.,“Figure 1 vs Figure 2 in a world martial arts tournament.”,https://x.com/Preda2005/status/2021248510696337463,2026-02-10T15:42:52.000Z,"{""name"":""Marcio Lima 利真 マルシオ 💎"",""link"":""https://x.com/Preda2005""}",[],[],"[{""id"":""698d4af7b458d30004b28c9e"",""url"":""https://video.twimg.com/amplify_video/2021248192587890692/vid/avc1/1280x720/CRoEoRGGXXLYnPUs.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021248192587890692/img/4MZexEbBfvVe3TjG.jpg"",""caption"":null}]"
98,Cinematic Romantic Epic Film Trailer,"A prompt used for a first run on Seedance 2.0, combining an image reference (Nano Banana Pro Image) with a text prompt for a cinematic romantic epic film trailer.","cinematic romantic epic film trailer, fast professional cuts. booming sci-fi romance love scene",https://x.com/BrentLynch/status/2021296277208826089,2026-02-10T18:52:41.000Z,"{""name"":""Brent Lynch"",""link"":""https://x.com/BrentLynch""}",[],[],"[{""id"":""698ee776f5eb6d00048e7a28"",""url"":""https://video.twimg.com/amplify_video/2021296000909049857/vid/avc1/1280x720/L3OjvhR1eMKKD9A8.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021296000909049857/img/ryqbqujZqcn-q4Cl.jpg"",""caption"":null}]"
96,Cinematic High-Speed Motorcycle Chase Scene,The first test of Seedance 2.0 generating a cinematic action film scene involving a high-speed motorcycle chase through a city.,high-speed motorcycle chase scene through the city. cinematic action film,https://x.com/blizaine/status/2021295079043023257,2026-02-10T18:47:55.000Z,"{""name"":""Blaine Brown"",""link"":""https://x.com/blizaine""}",[],[],"[{""id"":""698d4af4b458d30004b28c9b"",""url"":""https://video.twimg.com/amplify_video/2021294913292562432/vid/avc1/1280x720/BrYqUTHx2YTK0NI7.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021294913292562432/img/Qllw_qMVZNyG4zJE.jpg"",""caption"":null}]"
94,Pastel Pink-Blue Dyson Swarm,"A detailed prompt for generating a video featuring a pastel pink-blue Dyson swarm at an artificial sunset, including floating palm-tree biomes and retro holographic billboards, emphasizing an ironic Type II leisure aesthetic.","pastel pink-blue Dyson swarm at artificial sunset, floating palm-tree biomes and retro holographic billboards, ironic Type II leisure aesthetic",https://x.com/Alin_Reaper05/status/2021097421447557368,2026-02-10T05:42:30.000Z,"{""name"":""Alin"",""link"":""https://x.com/Alin_Reaper05""}",[],[],"[{""id"":""698d4aef4f43b70004da4e84"",""url"":""https://video.twimg.com/amplify_video/2021097114995150848/vid/avc1/1280x720/S1H-C27iS0yFaH0E.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021097114995150848/img/Z4ZSCy9kzO6Y1Ch2.jpg"",""caption"":null}]"
93,Pirate Tavern Entrance with Flamethrower,"A prompt for Seedance 2.0 describing a character walking into a Pirate Tavern, setting down a Flamethrower, and raising an ale mug.","""She walks into a Pirate Tavern, puts down her Flamethrower and raises an ale mug""",https://x.com/TheoMediaAI/status/2021302634661941422,2026-02-10T19:17:56.000Z,"{""name"":""Theoretically Media"",""link"":""https://x.com/TheoMediaAI""}",[],[],"[{""id"":""698d4aef4f43b70004da4e83"",""url"":""https://video.twimg.com/amplify_video/2021301780068564994/vid/avc1/1470x630/oBOPQi6b4Rlp5AIO.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021301780068564994/img/8kSZCkVEtsCpf-W2.jpg"",""caption"":null}]"
92,Melancholic Subject on Spinning Playground Wheel,"A highly detailed, two-part prompt for Seedance 2.0 focusing on a close-up of a subject (adult and kid) sitting on a rapidly spinning playground wheel at night. The prompt specifies cinematic, moody lighting, a realistic style, and emphasizes the dizzying spinning illusion of the background while the subject maintains a serious, melancholic expression and natural human motion.","Adult and kid each pic: I want a close up of the face and upper torso, sitting on a spinning playground wheel at night. do not change her fit. Only face and shoulders visible in frame. The entire background rotates rapidly in circles creating a dizzying spinning illusion - blurry nightime playground with streaking lights and trees and structures under dark sky. Slight motion blur on background to emphasize high speed. Subject keeps a serious, melancholic expression, staring directly at the camera without moving such. cinematic, moody lighting, realistic style. Big emphasis on the background all spinning horizontally

video: The entire background rotates rapidly in circles creating a dizzying spinning illusion  blurry nighttime playground with streaking lights, trees, and structures under dark sky. Slight motion blur on background to emphasize high speed. Hair whipping outward from rapid spinning, reacting strongly to the motion as if from contrifugal force. Subject keeps a serious, melancholic expression, staring directly at the camera without moving much. Cinematic, moody lighting, realistic style. Big emphasis on the background all spinning horizontally

natural human motion, subtle chest rise and fall from breathing, natural irregular blinking, soft micro head movements, relaxed posture adjustments, hair naturally flowing with movement, organic unscripted motion, lifelike presence.",https://x.com/mizq06/status/2021225480922534087,2026-02-10T14:11:21.000Z,"{""name"":""Miz"",""link"":""https://x.com/mizq06""}",[],[],"[{""id"":""698d4aee4f43b70004da4e82"",""url"":""https://video.twimg.com/amplify_video/2021224373970141184/vid/avc1/1924x1076/aI7L4fg9GeaXpjUf.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021224373970141184/img/aSElKPbMWXmsQOcy.jpg"",""caption"":null}]"
91,Actor Drinking and Giving Review,"A prompt for Seedance 2.0 describing an actor delivering dialogue, opening a bottle, taking a satisfied sip, and then delivering a final line comparing the drink to 'Prime'.","The actor says ""you never tried anything as good!"". Then opens the bottle, takes a sip with his eyes closed, and after that breathes out with satisfaction. In the end he says ""Prime? naaah, this is a champion's drink!""",https://x.com/StavZilber/status/2021240012499550522,2026-02-10T15:09:06.000Z,"{""name"":""Stav Zilbershtein"",""link"":""https://x.com/StavZilber""}",[],[],"[{""id"":""698d4aed4f43b70004da4e81"",""url"":""https://video.twimg.com/amplify_video/2021239609372573696/vid/avc1/720x1280/E8tfFH_G2MPM748t.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021239609372573696/img/LyJVwvA3yUupZMyd.jpg"",""caption"":null}]"
90,Godzilla Attacking Jakarta Prompt,A prompt for Seedance 2.0 to generate a video depicting Godzilla attacking the Monas tower in Jakarta while the Indonesian military attempts to fight it off.,generate a video about a godzilla attacking monas in jakarta while indonesian military tried their best to attack it.,https://x.com/neveryourbaee/status/2021561566559420478,2026-02-11T12:26:50.000Z,"{""name"":""Not Yours"",""link"":""https://x.com/neveryourbaee""}",[],[],"[{""id"":""698ee765c058fc00040fb9bb"",""url"":""https://video.twimg.com/amplify_video/2021560796581601280/vid/avc1/1280x720/oExmZrAOFb9zcTJb.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021560796581601280/img/THJ6n7PKIxcysUSS.jpg"",""caption"":null}]"
89,Mortal Kombat with World Leaders,"A creative prompt for Seedance 2.0 requesting gameplay footage in the style of Mortal Kombat, but featuring famous world leaders as the characters.","""Mortal Kombat gameplay footage but the characters are famous world leaders""",https://x.com/thedorbrothers/status/2021203121024926171,2026-02-10T12:42:30.000Z,"{""name"":""The Dor Brothers"",""link"":""https://x.com/thedorbrothers""}",[],[],"[{""id"":""698d4aeb4f43b70004da4e7f"",""url"":""https://video.twimg.com/ext_tw_video/2021203096962039808/pu/vid/avc1/1280x720/zuAEjFWCqJHd1Gtj.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2021203096962039808/pu/img/fKDCvSVv5vFCSdoD.jpg"",""caption"":null}]"
88,Wukong vs. Captain America Epic Battle,"A detailed, multi-scene prompt for Seedance 2.0 generating an epic battle between Wukong (The Destined One) and Captain America, featuring dynamic action, weapon collision, shockwaves, slow motion, character transformations, and a final aerial shot.","Dynamic action shot. Captain America charges forward and throws his vibranium shield. The Destined One leaps into the air, transforms the Ruyi Jingu Bang into a massive pillar and swings it down. The shield and staff collide mid-air, creating a shockwave that shatters the stone tiles beneath them. Slow motion, sparks and debris everywhere.Close-up alternating between both fighters. The Destined One activates his 72 transformations, splitting into three clones surrounding Captain America. Cap smirks, braces his shield, and charges into all three at once. Massive explosion of golden energy and blue vibranium light. Camera pulls back to an epic aerial shot of the battlefield engulfed in light.",https://x.com/lynneatyoumind/status/2021204632119521768,2026-02-10T12:48:31.000Z,"{""name"":""Lynne Lau"",""link"":""https://x.com/lynneatyoumind""}",[],[],"[{""id"":""698d4ae94f43b70004da4e7e"",""url"":""https://video.twimg.com/amplify_video/2021171443766345728/vid/avc1/834x1112/H0IbqnfgC0SUCyd4.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021171443766345728/img/P1nxhDIxAu9kyTeT.jpg"",""caption"":null}]"
85,Western Billionaire Heir Drama Cinematic,"A prompt designed for generating a 15-second vertical video (9:16 aspect ratio) suitable for platforms like TikTok or Reels, depicting a Western billionaire heir drama with high saturation and sharp contrast.","15s vertical 9:16 Western TikTok/Reels billionaire heir drama, high saturation, sharp contrast,",https://x.com/underwoodxie96/status/2020775905224962425,2026-02-09T08:24:54.000Z,"{""name"":""underwood"",""link"":""https://x.com/underwoodxie96""}",[],[],"[{""id"":""698d415af075c000047cd2b5"",""url"":""https://video.twimg.com/amplify_video/2020775431956537344/vid/avc1/704x1280/wHnRjIQGCJUL6ZmN.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2020775431956537344/img/WXNQt5EHppW__wm5.jpg"",""caption"":null}]"
84,Fluent-style App Ad Generation Prompt,"A demonstration of Seedance 2.0 generating a clean, 15-second Fluent-style app ad with smooth glass animations using one random image and a quick prompt, taking only about 2 minutes.",clean 15s Fluent-style app ad with smooth glass animations,https://x.com/laur3nzb/status/2020837174522864020,2026-02-09T12:28:22.000Z,"{""name"":""laurenz"",""link"":""https://x.com/laur3nzb""}",[],[],"[{""id"":""698d4159f075c000047cd2b4"",""url"":""https://video.twimg.com/amplify_video/2020837116071096320/vid/avc1/640x360/i4uQ-emMAHVrlnzf.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2020837116071096320/img/3Ed9O5xs0z9wvGcf.jpg"",""caption"":null}]"
82,High Society Drama: Real Heiress Revenge Prompt,"A text-to-video prompt for Seedance 2.0 to generate a 15-second short drama about high society feuds, featuring a 'real vs. fake heiress' trope. The scene is a luxurious banquet where the fake heiress attempts a manipulative trick, only to be exposed by the real heiress with a DNA test and dramatically reclaiming her position as the 'Queen.'",【风格】豪门恩怨（High Society），真假千金梗，极致反转，撕绿茶爽文，高定礼服，美艳御姐风。 【时长】15秒 【角色】真千金（烈焰红唇，黑天鹅晚礼服，气场两米八）VS 假千金（小白花装扮，楚楚可怜，眼泪汪汪）。 [00:00-00:05] 镜头1：绿茶演技（The Trap）。 奢华宴会厅。假千金故意摔碎一个古董花瓶，跌坐在碎片中，捂着手背哭得梨花带雨。周围宾客指指点点。 【动作】假千金指着真千金，眼神却在偷笑。 【对白口型指导】“姐姐，我知道你讨厌我抢了你的位置，但这个是奶奶的遗物啊！” [00:05-00:10] 镜头2：证据打脸（The Slapback）。 真千金冷笑一声，完全不慌。她从手包里慢条斯理地掏出一份文件（DNA鉴定书），直接甩在假千金脸上。纸张散落，特写镜头给到鉴定结果（红色大字：无血缘关系）。 【动作】真千金居高临下，眼神蔑视。 【对白口型指导】“演够了吗？野种。” [00:10-00:15] 镜头3：女王加冕（The Coronation）。 全场宾客倒吸一口凉气（震惊脸）。真千金无视地上的假千金，径直走向主位的宝座，一把扯下假千金头上的皇冠戴在自己头上。 【动作】她整理裙摆坐下，霸气侧漏。假千金面如死灰，被保安拖走。 【对白口型指导】“这是我家，滚。”,https://x.com/johnAGI168/status/2020691248927875173,2026-02-09T02:48:31.000Z,"{""name"":""John"",""link"":""https://x.com/johnAGI168""}",[],[],"[{""id"":""698d4156f075c000047cd2b2"",""url"":""https://video.twimg.com/amplify_video/2020691058628149248/vid/avc1/1440x2560/YF1H-KOEAM7Qpr0B.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2020691058628149248/img/qt5fKQqlM677rSY8.jpg"",""caption"":null}]"
81,Epic Sci-Fi Scene Prompt: Robot on Mountain Peak,"A detailed prompt for generating an epic sci-fi scene using a wide-angle cinematic lens. The scene features a solitary robot standing on a high mountain peak on Earth, facing the distant sky. The environment is described as desolate and magnificent, surrounded by strong winds and clouds.",史诗级科幻场景，超广角电影镜头。 场景：在地球的高山之巅，一个孤独的机器人【@图片1】站在山峰顶端，面向远方的天空，姿态稳定而安静。山顶被狂风与云雾包围，环境荒凉而壮阔。,https://x.com/dashdot1205/status/2021123537088414032,2026-02-10T07:26:16.000Z,"{""name"":""dashdot"",""link"":""https://x.com/dashdot1205""}",[],[],"[{""id"":""698d4b114f43b70004da4e92"",""url"":""https://video.twimg.com/amplify_video/2021122873411477504/vid/avc1/960x960/MGRzl_MRCWbKRsfO.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2021122873411477504/img/gPmiP8tCEVjFfpis.jpg"",""caption"":null}]"
80,Mini-Drama: Rainy Night Breakup and Reunion Prompt,"A text-to-video prompt for Seedance 2.0 to generate a 15-second mini-drama featuring high-contrast visuals and rapid cuts. The scene is a beautiful, heart-wrenching breakup in the rain between a passionate CEO male lead and a stubborn, fragile female lead, culminating in a dramatic reveal (a ring or report) and a passionate embrace.",【风格】国产热门短剧风（Mini-Drama Style），极致快剪节奏，高颜值滤镜，情绪爆发，雨夜唯美虐心。 【时长】15秒 【角色】深情霸总男主（黑风衣，湿发，眼眶通红）VS 倔强破碎感女主（白裙，满脸泪痕）。 [00:00-00:05] 镜头1：冲突快切组合（Rapid Cuts）。 暴雨街头。女主决绝转身要走（背影）。男主冲上来一把拉住她的手腕（特写）。女主猛然回头，眼神是爱恨交织的痛苦。 【对白口型指导】女主哭喊：“放手！我们结束了！” [00:05-00:10] 镜头2：真相爆发（Intense Close-ups）。 男主死不放手，雨水在两人脸上横流。男主急切地从怀里掏出一枚戒指（或一份报告），举到她眼前，手指颤抖。 【对白口型指导】男主嘶吼：“你看清楚！我从来没有骗过你！” [00:10-00:15] 镜头3：情感决堤（Climax）。 女主看清手中之物的瞬间，瞳孔地震（极近特写），捂住嘴巴，防线崩溃。下一秒，男主猛地将她拉入怀中死死抱住，仿佛要揉进骨子里。镜头快速旋转环绕拍摄相拥的两人。 【对白口型指导】女主埋头痛哭（无声/呜咽）。,https://x.com/johnAGI168/status/2020687040853975223,2026-02-09T02:31:47.000Z,"{""name"":""John"",""link"":""https://x.com/johnAGI168""}",[],[],"[{""id"":""698d4154f075c000047cd2b0"",""url"":""https://video.twimg.com/amplify_video/2020686788080103424/vid/avc1/2560x1440/yz_rSZMEpGCEwyPR.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2020686788080103424/img/D8yN8WwL0Slj-g4p.jpg"",""caption"":null}]"
79,Viral Short Drama: Heartbreak and Rain Prompt,"A text-to-video prompt for Seedance 2.0 to generate a 15-second vertical short drama in the style of a viral Chinese melodrama. The scene is a rainy night street where the male protagonist desperately chases the female protagonist, 'Yanzi,' as she leaves in a luxury car, culminating in his iconic, despairing cry and collapse on the wet asphalt.",【风格】国产爆款短剧（Viral Short Drama），竖屏构图（9:16 Portrait Ratio），极致虐心（Melodramatic），雨夜街头，高对比度霓虹光影，手持摄影晃动感。 【时长】15秒 【角色】卑微男主（浑身湿透，头发凌乱，欲哭无泪）VS 决绝女主“燕子”（妆容精致，冷漠脸）。 [00:00-00:05] 镜头1：决绝登车（The Departure）。 暴雨夜的繁华街头。一辆黑色劳斯莱斯（或迈克尔巴赫）停在路边，后座车门打开。女主冷漠地甩开男主拉扯的手，头也不回地坐进豪车后排。男主扒着车窗哭喊，被保镖无情拉开。车门重重关上。 【男主状态】满脸泪水与雨水交织，眼神绝望。 [00:05-00:10] 镜头2：撕心裂肺的追逐（The Chase & The Meme Line）。 豪车起步加速驶离。男主不顾一切地在后面狂奔追赶，踉踉跄跄，鞋子都跑掉一只。镜头紧跟男主脸部特写，疯狂晃动。他一边跑一边冲着远去的车尾灯嘶吼。 【核心台词口型指导】男主崩溃大喊：“燕子！燕子！你不要走！你走了我可怎么办啊！”（表情极其痛苦扭曲）。 [00:10-00:15] 镜头3：绝望跪地（The Despair）。 豪车的尾灯消失在街角尽头。男主体力不支，重重地跪倒在湿漉漉的柏油马路上，对着空荡荡的街道捶胸顿足，嚎啕大哭。镜头慢慢拉高俯拍，显得他无比渺小和凄凉。雨水不断打在他身上。,https://x.com/johnAGI168/status/2020696605855302062,2026-02-09T03:09:48.000Z,"{""name"":""John"",""link"":""https://x.com/johnAGI168""}",[],[],"[{""id"":""698d4152f075c000047cd2af"",""url"":""https://video.twimg.com/amplify_video/2020696236215386112/vid/avc1/1440x2560/47XcJxStmgtlrl9a.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2020696236215386112/img/JRjz_xybNEo2TAKC.jpg"",""caption"":null}]"
78,Viral CEO Drama: The Dragon King Reveal Prompt,"A text-to-video prompt for Seedance 2.0 to generate a 15-second vertical short drama in the style of a viral Chinese 'Godly CEO' revenge story. The scene involves a groom being humiliated by his future mother-in-law at a wedding, only for him to reveal his true identity as the 'Dragon King' (a powerful, hidden billionaire) in a dramatic, high-contrast sequence.",【风格】国产神豪爽剧（Viral CEO Drama），竖屏构图（Portrait Mode），高饱和度滤镜，极致的面部特写，情绪大开大合。 【时长】15秒 【角色】被羞辱的新郎（穿着廉价西装，眼神隐忍不发）VS 刻薄丈母娘（满身珠宝，一脸嫌弃）。 [00:00-00:05] 镜头1：极致羞辱（Humiliation）。 豪华婚礼现场。丈母娘当着众人的面，将一纸“退婚书”狠狠摔在男主胸口，周围宾客哄堂大笑。 【动作】丈母娘手指戳着男主的额头。 【对白口型指导】“没车没房还想娶我女儿？拿着这一百块滚出去！” [00:05-00:10] 镜头2：风云突变（The Turn）。 男主突然冷笑一声，撕碎退婚书。此时，巨大的螺旋桨声（音效感）盖过全场，狂风吹乱了丈母娘的发型。 【动作】男主整理了一下衣领，气场瞬间变得霸气侧漏。 【对白口型指导】“这婚，可是你们要退的。” [00:10-00:15] 镜头3：神豪降临（The Reveal）。 大门被撞开，两排黑衣保镖冲进来，单膝跪地铺上红地毯。一位老管家颤抖着捧着一件黄袍（或至尊黑卡）跑到男主面前深深鞠躬。丈母娘吓得瘫坐在地上，瞳孔地震。 【对白口型指导】老管家喊：“恭迎龙王（少爷）归位！家族资产已解冻！”,https://x.com/johnAGI168/status/2020688711172620665,2026-02-09T02:38:25.000Z,"{""name"":""John"",""link"":""https://x.com/johnAGI168""}",[],[],"[{""id"":""698d4152f075c000047cd2ae"",""url"":""https://video.twimg.com/amplify_video/2020688192194703361/vid/avc1/720x1280/uxyyiekapny_qFdH.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2020688192194703361/img/UDLduG0w3IxHXS2P.jpg"",""caption"":null}]"
77,Van Gogh Post-Impressionism Abstract Animation Prompt,"A text-to-video prompt for Seedance 2.0 to generate a 15-second abstract animation in the style of Van Gogh's Post-Impressionism. It emphasizes heavy impasto texture, swirling brushstrokes, high-saturation blue and yellow contrast, depicting a dynamic world where the sky and landscape are constantly flowing and 'breathing' with the movement of the thick oil paint.",【风格】梵高后印象派油画（Van Gogh Post-Impressionism），厚重颜料肌理（Heavy Impasto），标志性漩涡笔触，梦幻感，高饱和度蓝黄对比。 【时长】15秒动画 [视觉内容] 这是一个完全由厚重油彩构成的动态世界。 天空：深蓝色的夜空中，巨大的黄色星体和弯月被一圈圈辐射状的短笔触包围，星云像湍急的河流一样在空中疯狂地打着漩涡（Swirling motion）。 前景：左侧是一棵巨大的、如黑色火焰般燃烧扭曲的柏树，直冲云霄。 背景：山谷中沉睡的小镇，房屋窗口透出温暖的、也是一圈圈涂抹出来的黄色灯光。整个画面随着笔触的走向在缓慢流动、呼吸。,https://x.com/johnAGI168/status/2020778466405159207,2026-02-09T08:35:05.000Z,"{""name"":""John"",""link"":""https://x.com/johnAGI168""}",[],[],"[{""id"":""698d4150f075c000047cd2ad"",""url"":""https://video.twimg.com/amplify_video/2020778307655258112/vid/avc1/1280x720/jB6EsR_E80sa6Gdn.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2020778307655258112/img/ZtUPVrNpJ5nvGAqi.jpg"",""caption"":null}]"
76,Martial Arts Fight Scene Generation Prompt,"A prompt instructing the AI to generate a fluid fight scene between a female martial artist and several bandits, based on provided start and end frames of a tavern fight. It requires the use of storyboarding and different perspective switches to achieve a rhythmic and cinematic feel.",这是一段酒馆武打戏的开头和结尾的画面，请基于这两个场景，生成一段流畅的侠客女子与几个强盗打斗的画面，需要运用到分镜和不同视角切换，让整个画面更有节奏感和电影感,https://x.com/zuoye520/status/2020682941400309856,2026-02-09T02:15:30.000Z,"{""name"":""66岁的老王"",""link"":""https://x.com/zuoye520""}","[""https://pbs.twimg.com/media/HAroVbsaYAA1I_A.jpg"",""https://pbs.twimg.com/media/HAroVlmbQAAmK3V.jpg""]","[""https://pbs.twimg.com/media/HAroVbsaYAA1I_A.jpg"",""https://pbs.twimg.com/media/HAroVlmbQAAmK3V.jpg""]","[{""id"":""698d4150f075c000047cd2ac"",""url"":""https://video.twimg.com/amplify_video/2020682049783472128/vid/avc1/720x720/7KIAltQLP0sDCoEp.mp4?tag=14"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2020682049783472128/img/FZlOgt5CqB5RxT1k.jpg"",""caption"":null}]"
75,Eastern Classical Immortal Heroine Video Prompt,"A detailed text-to-video prompt for Seedance 2.0, generating a 15-second video in the style of Eastern classical Xianxia (immortal hero) aesthetics. The prompt specifies cinematic quality, fluid cloth simulation, glowing particle effects, and focuses on a beautiful fairy performing a dance on a floating island above the clouds, emphasizing the movement of her white silk ribbons and sleeves.",【风格】东方古典仙侠美学，唯美主义，电影级质感，流体布料模拟，发光粒子特效，梦幻光影。 【时长】15秒 【主角】绝美仙女，身着多层素白霓裳羽衣，超长飘带。 [00:00-00:05] 镜头1：史诗感大远景（Epic Wide Shot）。 地点是云海之上的悬空仙岛古台。仙女伫立，背后是万丈霞光（丁达尔效应）。重点在于她身上无数条长长的丝绸飘带在风中极其柔顺地舞动，如水波纹般铺满画面，展现极致的布料飘逸感。 [00:05-00:10] 镜头2：慢动作中景（Slow-motion Medium Shot）。 仙女开始跳古典“惊鸿舞”。她腾空而起（反重力轻功感），旋转甩出宽大的水袖。镜头聚焦于丝绸袖子在空中绽放的形态，以及她优雅的肢体语言。 [00:10-00:15] 镜头3：特写与环境交互（Close-up & Interaction）。 镜头推进至面部特写。她轻启朱唇开始吟唱（自然的歌唱口型）。随着歌声，周围无数发光的粉色花瓣凭空浮现，围绕她形成一个绚烂的粒子风暴漩涡，她的眼神充满神性光辉。,https://x.com/johnAGI168/status/2020757470126162115,2026-02-09T07:11:39.000Z,"{""name"":""John"",""link"":""https://x.com/johnAGI168""}",[],[],"[{""id"":""698d414ef075c000047cd29b"",""url"":""https://video.twimg.com/amplify_video/2020757232141402112/vid/avc1/2560x1440/tW3AImcqSEcerjto.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2020757232141402112/img/xSFCaXdUxtK-Zi4O.jpg"",""caption"":null}]"
